ID_ESTUDIOS,ESTATUS DE ESTUDIO,AÑO,ESTADOS,TITULO_ORIGINAL,TITULO_BUSQUEDA,EMPRESA,FUENTE,CONTRATO,EJEMPLARES,TOMOS,CARATULA,PDF,ESTADO_ARCHIVOS
298,DIGITAL,1981,CHIAPAS,"SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA DE MAPASTEPEC Y PIJIJIAPAN, EDO. DE CHIAPAS.","SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA DE MAPASTEPEC Y PIJIJIAPAN, EDO. DE CHIAPAS. (OJO FALTA UNIDAD 1 EN EL PDF)","SERVICIOS GEOLÓGICOS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0298_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0298_EC.pdf,CHIAPAS
299,DIGITAL,1978,CHIAPAS,"ESTUDIO DE FACTIBILIDAD DEL PROYECTO HUIXTLA, CHIS.","ESTUDIO DE FACTIBILIDAD DEL PROYECTO HUIXTLA, ESTADO DE CHIAPAS","ICATEC, SOCIEDAD ANÓNIMA CONSULTORES",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0299_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0299_EC.pdf,CHIAPAS
300,AMBOS,,OAXACA,"GEOFÍSICA DE LOS VALLES ALTOS DE OAXACA, OAXACA","ESTUDIO GEOFÍSICO EN LOS VALLES ALTOS DE OAXACA, OAXACA","INGENIEROS CIVILES Y GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",,,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/20 OAXACA/PDF/0300_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/20 OAXACA/PDF/0300_EC.pdf,OAXACA
301,AMBOS,1984,OAXACA,"ESTUDIO GEOLÓGICO EN SAN LUCAS OJITLÁN, OAXACA","ESTUDIO GEOLÓGICO EN SAN LUCAS OJITLÁN, OAXACA","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",COMISIÓN ESTATAL DE AGUA POTABLE Y ALCANTARILLADO DEL ESTADO DE VERACRUZ,CEAPA-APA-01,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/20 OAXACA/PDF/0301_EC.pdf,OAXACA
306,DIGITAL,1974,CHIAPAS,"CENSO, GEOLOGÍA, GEOQUÍMICA DE LA ZONA DE LA TRINITARIA, EN EL ESTADO DE CHIAPAS","CENSO, GEOLOGÍA, GEOQUÍMICA DE LA ZONA DE LA TRINITARIA, EN EL ESTADO DE CHIAPAS","INGENIERÍA Y GEOTECNIA, SOCIEDAD ANÓNIMA (INGESA)",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-73-14,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0306_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0306_EC.pdf,CHIAPAS
307,AMBOS,1977,CHIAPAS,"ESTUDIO GEOHIDROLÓGICO DE EVALUACIÓN Y CENSO EN EL EDO. DE CHIAPAS. REGIÓN SOCONUSCO
(PLANOS)","ESTUDIO GEOHIDROLÓGICO DE EVALUACIÓN Y CENSO EN EL ESTADO DE CHIAPAS. REGIÓN SOCONUSCO
(PLANOS)","INGENIEROS CIVILES Y GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-77-9G,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0307_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0307_EC.pdf,CHIAPAS
309,DIGITAL,1970,CHIAPAS OAXACA,"EXCURSIÓN GEOLÓGICA AL SURESTE DE MÉXICO
ITINERARIO EXCURSIÓN GEOLÓGICA","EXCURSIÓN GEOLÓGICA AL SURESTE DE MÉXICO, ESTADO DE CHIAPAS
ITINERARIO EXCURSIÓN GEOLÓGICA",,PETRÓLEOS MEXICANOS (PEMEX),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0309_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0309_EC.pdf,CHIAPAS
310,DIGITAL,1981,CHIAPAS,"ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA COSTERA DE ACAPETAHUA, EDO. DE CHIAPAS.","ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA COSTERA DE ACAPETAHUA, ESTADO DE CHIAPAS","SERVICIOS GEOLÓGICOS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-80-76-GD,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0310_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0310_EC.pdf,CHIAPAS
311,DIGITAL,1976,MÉXICO,"ESTUDIO GEOHIDROLÓGICO EN LA VECINDAD DE ATLACOMULCO, ESTADO DE MÉXICO","ESTUDIO GEOHIDROLÓGICO EN LA VECINDAD DE ATLACOMULCO, ESTADO DE MÉXICO","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA","CARTÓN Y PAPEL DE MÉXICO, SOCIEDAD ANÓNIMA",,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0311_EC.pdf,MÉXICO
312,DIGITAL,1981,CHIAPAS,SERVICIOS DE PROSPECCIÓN GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA DE RODULFO FIGUEROA EN EL ESTADO DE CHIAPAS.,SERVICIOS DE PROSPECCIÓN GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA DE RODULFO FIGUEROA EN EL ESTADO DE CHIAPAS,"PERFORACIONES Y ESTUDIOS GEOLÓGICOS, SOCIEDAD ANÓNIMA (PEGSA)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-6-ED,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0312_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0312_EC.pdf,CHIAPAS
313,DIGITAL,1977,MÉXICO,"ACTUALIZACIÓN DEL LEVANTAMIENTO DE GRIETAS EN LOS VALLES DE TOLUCA E IXTLAHUACA-ATLACOMULCO, ESTADO DE MÉXICO","ACTUALIZACIÓN DEL LEVANTAMIENTO DE GRIETAS EN LOS VALLES DE TOLUCA E IXTLAHUACA-ATLACOMULCO, ESTADO DE MÉXICO","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",COMISIÓN DE AGUAS DEL VALLE DE MÉXICO,,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0311_EC.pdf,MÉXICO
314,AMBOS,1976,CHIAPAS,LEVANTAMIENTOS GEOLÓGICO Y GEOHIDROLÓGICOS EN ÁREAS DEL ESTADO DE CHIAPAS,LEVANTAMIENTOS GEOLÓGICO Y GEOHIDROLÓGICOS EN ÁREAS DEL ESTADO DE CHIAPAS,"ESTUDIOS GEOLÓGICOS Y OBRAS CIVILES, SOCIEDAD ANÓNIMA (EGEOCISA)",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-76-4,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0314_CC.pdf,,CHIAPAS
315,AMBOS,1979,CHIAPAS,LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN EL ESTADO DE CHIAPAS.,LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN EL ESTADO DE CHIAPAS,"ESTUDIOS GEOLÓGICOS Y OBRAS CIVILES, SOCIEDAD ANÓNIMA (EGEOCISA)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-79-5-ED,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0315_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0315_EC.pdf,CHIAPAS
316,DIGITAL,1987,CHIAPAS,PROGRAMA HIDRÁULICO DEL ESTADO DE CHIAPAS,PROGRAMA HIDRÁULICO DEL ESTADO DE CHIAPAS,,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0316_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0316_EC.pdf,CHIAPAS
317,AMBOS,1981,CHIAPAS,"ACTIVIDADES DE CARÁCTER GEOHIDROLÓGICO EN LA ZONA TONALÁ-ACAPETAHUA, CHIAPAS","ACTIVIDADES DE CARÁCTER GEOHIDROLÓGICO EN LA ZONA TONALÁ-ACAPETAHUA, ESTADO DE CHIAPAS","GEOCALLI, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-102-GD,2,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0317_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0317_EC.pdf,CHIAPAS
318,DIGITAL,1981,CHIAPAS,"ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LOS VALLES DE CINTALAPA-OCOZOCOAUTLA-VILLAFLORES, ESTADO DE CHIAPAS","ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LOS VALLES DE CINTALAPA-OCOZOCOAUTLA-VILLAFLORES, ESTADO DE CHIAPAS","HIDROGEOLOGÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-57-GD,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0318_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/0318_EC.pdf,CHIAPAS
319,DIGITAL,1966,MÉXICO,"INFORME FINAL SOBRE LAS CONDICIONES GEOHIDROLÓGICAS DE LOS POZOS PERFORADOS EN LA ZONA DE SALAZAR, ESTADO DE MÉXICO","INFORME FINAL SOBRE LAS CONDICIONES GEOHIDROLÓGICAS DE LOS POZOS PERFORADOS EN LA ZONA DE SALAZAR, ESTADO DE MÉXICO",,COMISIÓN NACIONAL DE ENERGÍA NUCLEAR,,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0319_EC.pdf,MÉXICO
320,AMBOS,1970,CHIHUAHUA,"VALLE DE JUÁREZ - CHIH.
ESTUDIO GEOFÍSICO
INFORME N° 1713","VALLE DE JUÁREZ - CHIHUAHUA
ESTUDIO GEOFÍSICO
INFORME NÚMERO 1713","GEOFIMEX, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0320_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0320_EC.pdf,CHIHUAHUA
321,DIGITAL,1978,MÉXICO,"INVESTIGACIONES GEOFÍSICAS EN LA MARGEN IZQUIERDA DE LA BOQUILLA DE EL SABINO, RÍO ALMOLOYA, EDO. DE MÉXICO","INVESTIGACIONES GEOFÍSICAS EN LA MARGEN IZQUIERDA DE LA BOQUILLA DE EL SABINO, RÍO ALMOLOYA, EDO. DE MÉXICO","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",COMISIÓN DE AGUAS DEL VALLE DE MÉXICO,,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0321_EC.pdf,MÉXICO
322,DIGITAL,2009,QUINTANA ROO,"ESTABLECIMIENTO DE UNA RED PIEZOMÉTRICA DE LA ZONA CAÑERA DE ÁLVARO OBREGÓN, MUNICIPIO DE OTHÓN P. BLANCO, QUINTANA ROO","ESTABLECIMIENTO DE UNA RED PIEZOMÉTRICA DE LA ZONA CAÑERA DE ÁLVARO OBREGÓN, MUNICIPIO DE OTHÓN P. BLANCO, QUINTANA ROO",,CONSEJO DE CUENCA PENÍNSULA DE YUCATÁN CONAGUA AGUA LIMPIA DE QUINTANA ROO,,,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/23 QUINTANA ROO/PDF/0322_EC.pdf,QUINTANA ROO
323,DIGITAL,1977,MÉXICO,"ANÁLISIS DE LAS CONDICIONES GEOHIDROLÓGICAS DE LOS POZOS DE LA PLANTA DE CARTÓN Y PAPEL DE MÉXICO, S.A. EN TLALNEPANTLA, EDO. DE MÉXICO","ANÁLISIS DE LAS CONDICIONES GEOHIDROLÓGICAS DE LOS POZOS DE LA PLANTA DE CARTÓN Y PAPEL DE MÉXICO, S.A. EN TLALNEPANTLA, EDO. DE MÉXICO","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA","CARTÓN Y PAPEL DE MÉXICO, SOCIEDAD ANÓNIMA",,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0323_EC.pdf,MÉXICO
324,DIGITAL,1972,CHIHUAHUA,"ESTUDIO HIDROGEOLÓGICO DE LOS ACUÍFEROS DE LA ZONA DE VEDA EN LA REGIÓN DE ALDAMA, CHIH.","ESTUDIO HIDROGEOLÓGICO DE LOS ACUÍFEROS DE LA ZONA DE VEDA EN LA REGIÓN DE ALDAMA, CHIHUAHUA","ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,8,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0324_EC.pdf,CHIHUAHUA
325,DIGITAL,1978,MÉXICO,"SONDEOS GEOELÉCTRICOS EN LA ZONA DE LA HACIENDA DE GUADALUPE, ESTADO DE MÉXICO","SONDEOS GEOELÉCTRICOS EN LA ZONA DE LA HACIENDA DE GUADALUPE, ESTADO DE MÉXICO","GEOPE, SOCIEDAD ANÓNIMA (GEOPESA) ",COMPAÑÍA MINERA FRESNILLO SOCIEDAD ANÓNIMA,,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0325_EC.pdf,MÉXICO
326,DIGITAL,1972,CHIHUAHUA,"ESTUDIO HIDROGEOLÓGICO DE LOS ACUÍFEROS DE LA ZONA DE VEDA EN LA REGIÓN JIMÉNEZ-CAMARGO, CHIH.","ESTUDIO HIDROGEOLÓGICO DE LOS ACUÍFEROS DE LA ZONA DE VEDA EN LA REGIÓN JIMÉNEZ-CAMARGO, CHIHUAHUA","ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,5,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0326_EC.pdf,CHIHUAHUA
327,DIGITAL,1973,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO PRELIMINAR EN LA ZONA DE CUAUHTÉMOC, CHIH.","ESTUDIO GEOHIDROLÓGICO PRELIMINAR EN LA ZONA DE CUAUHTÉMOC, CHIHUAHUA","ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-73-2,1,3,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0327_EC.pdf,CHIHUAHUA
328,DIGITAL,1972,CHIHUAHUA,"ESTUDIO HIDROGEOLÓGICO COMPLETO EN LA REGIÓN DE JANOS, EDO. DE CHIHUAHUA.","ESTUDIO HIDROGEOLÓGICO COMPLETO EN LA REGIÓN DE JANOS, EDO. DE CHIHUAHUA.","ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EI-72-6,1,2,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0328_EC.pdf,CHIHUAHUA
329,DIGITAL,1972,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO EN LA ZONA DE JIMÉNEZ - CAMARGO, CHIH.","ESTUDIO GEOHIDROLÓGICO EN LA ZONA DE JIMÉNEZ - CAMARGO, CHIHUAHUA","ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,2,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0329_EC.pdf,CHIHUAHUA
331,DIGITAL,1980,CHIHUAHUA,"ESTUDIOS SOBRE EL COMPORTAMIENTO HIDRODINÁMICO DE LOS VALLES DE DELICIAS Y MEOQUI, CHIH.","ESTUDIOS SOBRE EL COMPORTAMIENTO HIDRODINÁMICO DE LOS VALLES DE DELICIAS Y MEOQUI, CHIHUAHUA",PROYECTO GEOHIDROLÓGICO,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0331_EC.pdf,CHIHUAHUA
332,DIGITAL,1979,MÉXICO,"ESTUDIO GEOHIDROLÓGICO DE FUENTES DE ABASTECIMIENTO DE AGUA POTABLE PARA AMECAMECA, MEX","ESTUDIO GEOHIDROLÓGICO DE FUENTES DE ABASTECIMIENTO DE AGUA POTABLE PARA AMECAMECA, MEX","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",SECRETARÍA DE ASENTAMIENTOS HUMANOS Y OBRAS PÚBLICAS (SAHOP),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0332_EC.pdf,MÉXICO
333,DIGITAL,1974,CHIHUAHUA,"INICIACIÓN DEL ESTUDIO GEOHIDROLÓGICO EN LA ZONA DE PALOMAS, ESTADO DE CHIHUAHUA","INICIACIÓN DEL ESTUDIO GEOHIDROLÓGICO EN LA ZONA DE PALOMAS, ESTADO DE CHIHUAHUA","ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-28,1,3,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0333_EC.pdf,CHIHUAHUA
334,DIGITAL,1983,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO PARA EL ABASTECIMIENTO DEL AGUA POTABLE A LA CD. DE PARRAL, CHIH.","ESTUDIO GEOHIDROLÓGICO PARA EL ABASTECIMIENTO DEL AGUA POTABLE A LA CD. DE PARRAL, CHIHUAHUA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0334_EC.pdf,CHIHUAHUA
335,DIGITAL,1979,MÉXICO,"ESTUDIO GEOFÍSICO-GEOLÓGICO A LO LARGO DEL TRAZO DE LOS TÚNELES ANALCO-SAN JOSÉ, HACIA LAS ZONAS DE BARRIENTOS Y DEL CERRO DEL JUDÍO EN EL EDO. DE MÉXICO Y D.F.","ESTUDIO GEOFÍSICO-GEOLÓGICO A LO LARGO DEL TRAZO DE LOS TÚNELES ANALCO-SAN JOSÉ, HACIA LAS ZONAS DE BARRIENTOS Y DEL CERRO DEL JUDÍO EN EL EDO. DE MÉXICO Y D.F.","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0335_EC.pdf,MÉXICO
336,DIGITAL,1974,CHIHUAHUA,ESTUDIO GEOHIDROLÓGICO PRELIMINAR EN LA ZONA DE SAMALAYUCA EN EL ESTADO DE CHIHUAHUA,ESTUDIO GEOHIDROLÓGICO PRELIMINAR EN LA ZONA DE SAMALAYUCA EN EL ESTADO DE CHIHUAHUA,"ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-27,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0336_EC.pdf,CHIHUAHUA
337,DIGITAL,1970,CHIHUAHUA,"RESUMEN DEL ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE MEOQUI - DELICIAS, CHIH.","RESUMEN DEL ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE MEOQUI - DELICIAS, CHIHUAHUA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0337_EC.pdf,CHIHUAHUA
338,AMBOS,1978,MÉXICO,"ESTUDIO DE COMPORTAMIENTO DE GRIETAS DEL VALLE DE TOLUCA, MEX 
3o INFORME","ESTUDIO DE COMPORTAMIENTO DE GRIETAS DEL VALLE DE TOLUCA, MEX 
3o INFORME","CONSULTEC INGENIEROS ASOCIADOS, SOCIEDAD CIVIL",,,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0338_EC.pdf,MÉXICO
340,DIGITAL,1978,MÉXICO,"LOCALIZACIÓN DE GRIETAS A LO LARGO DEL ACUEDUCTO EN LA ZONA DE LERMA, ESTADO DE MÉXICO","LOCALIZACIÓN DE GRIETAS A LO LARGO DEL ACUEDUCTO EN LA ZONA DE LERMA, ESTADO DE MÉXICO","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/0340_EC.pdf,MÉXICO
342,AMBOS,1979,CHIHUAHUA,ESTUDIO GEOHIDROLÓGICO DEL SECTOR OCCIDENTAL DE JANOS,ESTUDIO GEOHIDROLÓGICO DEL SECTOR OCCIDENTAL DE JANOS,,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,3,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0342_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0342_EC.pdf,CHIHUAHUA
344,DIGITAL,1969,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA MEOQUI - DELICIAS, CHIH.","ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA MEOQUI - DELICIAS, CHIHUAHUA","ARIEL CONSTRUCCIONES, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EI-69-71,1,2,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0344_EC.pdf,CHIHUAHUA
346,FÍSICO,1974,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO EN DIVERSAS ZONAS DEL EDO. DE CHIH.
ZONA DE BUENAVENTURA
NIVELACIÓN DE BROCALES","ESTUDIO GEOHIDROLÓGICO EN DIVERSAS ZONAS DEL EDO. DE CHIHUAHUA
ZONA DE BUENAVENTURA
NIVELACIÓN DE BROCALES","INGENIERÍA Y SISTEMAS, SOCIEDAD ANÓNIMA (INSISA)",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-6,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0346_CC.pdf,,CHIHUAHUA
347,AMBOS,1974,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO DEL VALLE DE BUENAVENTURA, CHIH.
INVENTARIO DE APROVECHAMIENTOS SUBTERRÁNEOS.","ESTUDIO GEOHIDROLÓGICO DEL VALLE DE BUENAVENTURA, CHIHUAHUA
INVENTARIO DE APROVECHAMIENTOS SUBTERRÁNEOS.",,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0347_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0347_EC.pdf,CHIHUAHUA
348,DIGITAL,1978,CHIHUAHUA,ESTUDIO GEOHIDROLÓGICO DEL VALLE DE CHIHUAHUA (PRIMERA PARTE),ESTUDIO GEOHIDROLÓGICO DEL VALLE DE CHIHUAHUA (PRIMERA PARTE),UNIVERSIDAD AUTÓNOMA DE CHIHUAHUA (UACH),SECRETARÍA DE EDUCACIÓN PÚBLICA (SEP),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0348_EC.pdf,CHIHUAHUA
349,DIGITAL,1978,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO DE EVALUACIÓN Y CENSO EN EL ESTADO DE CHIHUAHUA, ZONA SUR (BAJA BABI CORA).","ESTUDIO GEOHIDROLÓGICO DE EVALUACIÓN Y CENSO EN EL ESTADO DE CHIHUAHUA, ZONA SUR (BAJA BABÍCORA).","INGE, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-77-10G,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0349_EC.pdf,CHIHUAHUA
350,DIGITAL,1978,CHIHUAHUA,ESTUDIO GEOHIDROLÓGICO DE LA ALTA BABÍCORA,ESTUDIO GEOHIDROLÓGICO DE LA ALTA BABÍCORA,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0350_EC.pdf,CHIHUAHUA
